Year,Lag1,Lag2,Lag3,Lag4,Lag5,Volume,Today,Direction,ID,Shard
2005,0.244,-0.095,0.07,-1.02,-0.493,1.74622,-0.76,Down,1057,1
2005,-0.76,0.244,-0.095,0.07,-1.02,2.22325,1.377,Up,1058,1
2005,1.377,-0.76,0.244,-0.095,0.07,2.09711,-0.069,Down,1059,1
2005,-0.069,1.377,-0.76,0.244,-0.095,2.21423,-0.65,Down,1060,1
2005,-0.65,-0.069,1.377,-0.76,0.244,2.16869,0.273,Up,1061,1
2005,0.273,-0.65,-0.069,1.377,-0.76,2.07977,0.448,Up,1062,1
2005,0.448,0.273,-0.65,-0.069,1.377,1.8708,0.227,Up,1063,1
2005,0.227,0.448,0.273,-0.65,-0.069,1.7974,0.597,Up,1064,1
2005,0.597,0.227,0.448,0.273,-0.65,1.90062,-0.834,Down,1065,1
2005,-0.834,0.597,0.227,0.448,0.273,1.66133,0.001,Up,1066,1
2005,0.001,-0.834,0.597,0.227,0.448,1.52531,0.555,Up,1067,1
2005,0.555,0.001,-0.834,0.597,0.227,1.97983,-1.176,Down,1068,1
2005,-1.176,0.555,0.001,-0.834,0.597,2.04974,-1.0,Down,1069,1
2005,-1.0,-1.176,0.555,0.001,-0.834,2.35504,-1.672,Down,1070,1
2005,-1.672,-1.0,-1.176,0.555,0.001,2.68996,0.294,Up,1071,1
2005,0.294,-1.672,-1.0,-1.176,0.555,2.18067,0.593,Up,1072,1
2005,0.593,0.294,-1.672,-1.0,-1.176,2.1427,-1.325,Down,1073,1
2005,-1.325,0.593,0.294,-1.672,-1.0,2.21705,1.974,Up,1074,1
2005,1.974,-1.325,0.593,0.294,-1.672,2.30856,-0.675,Down,1075,1
2005,-0.675,1.974,-1.325,0.593,0.294,2.04588,0.866,Up,1076,1
2005,0.866,-0.675,1.974,-1.325,0.593,1.79503,-0.884,Down,1077,1
2005,-0.884,0.866,-0.675,1.974,-1.325,1.95974,0.395,Up,1078,1
2005,0.395,-0.884,0.866,-0.675,1.974,2.15152,-1.138,Down,1079,1
2005,-1.138,0.395,-0.884,0.866,-0.675,2.18227,1.192,Up,1080,1
2005,1.192,-1.138,0.395,-0.884,0.866,2.36236,0.459,Up,1081,1
2005,0.459,1.192,-1.138,0.395,-0.884,1.98004,-0.085,Down,1082,1
2005,-0.085,0.459,1.192,-1.138,0.395,2.16702,1.247,Up,1083,1
2005,1.247,-0.085,0.459,1.192,-1.138,2.30648,-0.257,Down,1084,1
2005,-0.257,1.247,-0.085,0.459,1.192,1.9971,-0.109,Down,1085,1
2005,-0.109,-0.257,1.247,-0.085,0.459,1.7072,0.639,Up,1086,1
2005,0.639,-0.109,-0.257,1.247,-0.085,1.85702,-1.071,Down,1087,1
2005,-1.071,0.639,-0.109,-0.257,1.247,1.88966,0.419,Up,1088,1
2005,0.419,-1.071,0.639,-0.109,-0.257,1.83497,-1.003,Down,1089,1
2005,-1.003,0.419,-1.071,0.639,-0.109,1.99529,-0.458,Down,1090,1
2005,-0.458,-1.003,0.419,-1.071,0.639,2.18859,1.009,Up,1091,1
2005,1.009,-0.458,-1.003,0.419,-1.071,1.85686,0.696,Up,1092,1
2005,0.696,1.009,-0.458,-1.003,0.419,1.88726,1.002,Up,1093,1
2005,1.002,0.696,1.009,-0.458,-1.003,2.26632,0.466,Up,1094,1
2005,0.466,1.002,0.696,1.009,-0.458,1.77586,-0.151,Down,1095,1
2005,-0.151,0.466,1.002,0.696,1.009,1.63175,0.385,Up,1096,1
2005,0.385,-0.151,0.466,1.002,0.696,1.68117,0.018,Up,1097,1
2005,0.018,0.385,-0.151,0.466,1.002,1.681,-0.34,Down,1098,1
2005,-0.34,0.018,0.385,-0.151,0.466,1.74218,0.639,Up,1099,1
2005,0.639,-0.34,0.018,0.385,-0.151,1.65411,0.097,Up,1100,1
2005,0.097,0.639,-0.34,0.018,0.385,1.38143,-0.607,Down,1101,1
2005,-0.607,0.097,0.639,-0.34,0.018,1.84068,0.9,Up,1102,1
2005,0.9,-0.607,0.097,0.639,-0.34,1.8101,0.172,Up,1103,1
2005,0.172,0.9,-0.607,0.097,0.639,1.81379,-0.687,Down,1104,1
2005,-0.687,0.172,0.9,-0.607,0.097,1.62752,0.125,Up,1105,1
2005,0.125,-0.687,0.172,0.9,-0.607,1.54712,-0.021,Down,1106,1
2005,-0.021,0.125,-0.687,0.172,0.9,1.85137,-0.216,Down,1107,1
2005,-0.216,-0.021,0.125,-0.687,0.172,1.71549,0.524,Up,1108,1
2005,0.524,-0.216,-0.021,0.125,-0.687,1.82412,-0.235,Down,1109,1
2005,-0.235,0.524,-0.216,-0.021,0.125,1.66418,0.226,Up,1110,1
2005,0.226,-0.235,0.524,-0.216,-0.021,1.66135,0.257,Up,1111,1
2005,0.257,0.226,-0.235,0.524,-0.216,1.69815,0.222,Up,1112,1
2005,0.222,0.257,0.226,-0.235,0.524,1.84044,0.363,Up,1113,1
2005,0.363,0.222,0.257,0.226,-0.235,1.77604,0.495,Up,1114,1
2005,0.495,0.363,0.222,0.257,0.226,2.40737,-0.071,Down,1115,1
2005,-0.071,0.495,0.363,0.222,0.257,1.71453,-0.205,Down,1116,1
2005,-0.205,-0.071,0.495,0.363,0.222,1.7207,0.022,Up,1117,1
2005,0.022,-0.205,-0.071,0.495,0.363,1.82325,-1.083,Down,1118,1
2005,-1.083,0.022,-0.205,-0.071,0.495,2.02992,-0.763,Down,1119,1
2005,-0.763,-1.083,0.022,-0.205,-0.071,2.4188,-0.074,Down,1120,1
2005,-0.074,-0.763,-1.083,0.022,-0.205,1.73862,0.914,Up,1121,1
2005,0.914,-0.074,-0.763,-1.083,0.022,1.77241,-0.143,Down,1122,1
2005,-0.143,0.914,-0.074,-0.763,-1.083,1.76928,-0.71,Down,1123,1
2005,-0.71,-0.143,0.914,-0.074,-0.763,2.10949,0.261,Up,1124,1
2005,0.261,-0.71,-0.143,0.914,-0.074,1.59382,0.883,Up,1125,1
2005,0.883,0.261,-0.71,-0.143,0.914,1.80582,-0.834,Down,1126,1
2005,-0.834,0.883,0.261,-0.71,-0.143,1.88347,0.245,Up,1127,1
2005,0.245,-0.834,0.883,0.261,-0.71,1.95244,1.168,Up,1128,1
2005,1.168,0.245,-0.834,0.883,0.261,1.90081,0.625,Up,1129,1
2005,0.625,1.168,0.245,-0.834,0.883,1.8463,0.227,Up,1130,1
2005,0.227,0.625,1.168,0.245,-0.834,1.93201,0.088,Up,1131,1
2005,0.088,0.227,0.625,1.168,0.245,1.8125,0.262,Up,1132,1
2005,0.262,0.088,0.227,0.625,1.168,2.04871,0.116,Up,1133,1
2005,0.116,0.262,0.088,0.227,0.625,1.7164,-0.553,Down,1134,1
2005,-0.553,0.116,0.262,0.088,0.227,1.5821,0.673,Up,1135,1
2005,0.673,-0.553,0.116,0.262,0.088,2.04128,0.476,Up,1136,1
2005,0.476,0.673,-0.553,0.116,0.262,2.06334,-0.661,Down,1137,1
2005,-0.661,0.476,0.673,-0.553,0.116,2.12984,0.541,Up,1138,1
2005,0.541,-0.661,0.476,0.673,-0.553,1.76699,-0.377,Down,1139,1
2005,-0.377,0.541,-0.661,0.476,0.673,1.71758,0.173,Up,1140,1
2005,0.173,-0.377,0.541,-0.661,0.476,1.93418,0.457,Up,1141,1
2005,0.457,0.173,-0.377,0.541,-0.661,1.9458,0.56,Up,1142,1
2005,0.56,0.457,0.173,-0.377,0.541,2.00168,-0.767,Down,1143,1
2005,-0.767,0.56,0.457,0.173,-0.377,1.7896,0.095,Up,1144,1
2005,0.095,-0.767,0.56,0.457,0.173,1.71687,0.71,Up,1145,1
2005,0.71,0.095,-0.767,0.56,0.457,2.04312,0.074,Up,1146,1
2005,0.074,0.71,0.095,-0.767,0.56,1.99998,-0.737,Down,1147,1
2005,-0.737,0.074,0.71,0.095,-0.767,1.98122,-0.764,Down,1148,1
2005,-0.764,-0.737,0.074,0.71,0.095,1.93028,-0.268,Down,1149,1
2005,-0.268,-0.764,-0.737,0.074,0.71,1.80414,0.674,Up,1150,1
2005,0.674,-0.268,-0.764,-0.737,0.074,1.89752,-0.183,Down,1151,1
2005,-0.183,0.674,-0.268,-0.764,-0.737,2.17232,0.706,Up,1152,1
2005,0.706,-0.183,0.674,-0.268,-0.764,1.94156,-0.599,Down,1153,1
2005,-0.599,0.706,-0.183,0.674,-0.268,1.7093,0.283,Up,1154,1
2005,0.283,-0.599,0.706,-0.183,0.674,1.56288,-1.178,Down,1155,1
2005,-1.178,0.283,-0.599,0.706,-0.183,1.82041,0.074,Up,1156,1
2005,0.074,-1.178,0.283,-0.599,0.706,1.85915,-0.1,Down,1157,1
2005,-0.1,0.074,-1.178,0.283,-0.599,1.80817,0.057,Up,1158,1
2005,0.057,-0.1,0.074,-1.178,0.283,1.55879,0.166,Up,1159,1
2005,0.166,0.057,-0.1,0.074,-1.178,1.62133,-0.339,Down,1160,1
2005,-0.339,0.166,0.057,-0.1,0.074,1.67862,-0.657,Down,1161,1
2005,-0.657,-0.339,0.166,0.057,-0.1,1.9308,0.23,Up,1162,1
2005,0.23,-0.657,-0.339,0.166,0.057,1.57111,-0.6,Down,1163,1
2005,-0.6,0.23,-0.657,-0.339,0.166,1.54109,0.596,Up,1164,1
2005,0.596,-0.6,0.23,-0.657,-0.339,1.59945,-0.319,Down,1165,1
2005,-0.319,0.596,-0.6,0.23,-0.657,1.91647,0.986,Up,1166,1
2005,0.986,-0.319,0.596,-0.6,0.23,2.36551,0.103,Up,1167,1
2005,0.103,0.986,-0.319,0.596,-0.6,2.22986,-0.292,Down,1168,1
2005,-0.292,0.103,0.986,-0.319,0.596,1.64016,1.262,Up,1169,1
2005,1.262,-0.292,0.103,0.986,-0.319,1.93209,0.241,Up,1170,1
2005,0.241,1.262,-0.292,0.103,0.986,2.0677,-0.379,Down,1171,1
2005,-0.379,0.241,1.262,-0.292,0.103,1.95538,0.796,Up,1172,1
2005,0.796,-0.379,0.241,1.262,-0.292,1.99256,-0.074,Down,1173,1
2005,-0.074,0.796,-0.379,0.241,1.262,1.93805,-0.754,Down,1174,1
2005,-0.754,-0.074,0.796,-0.379,0.241,2.08236,-0.328,Down,1175,1
2005,-0.328,-0.754,-0.074,0.796,-0.379,1.98675,0.046,Up,1176,1
2005,0.046,-0.328,-0.754,-0.074,0.796,2.07934,0.829,Up,1177,1
2005,0.829,0.046,-0.328,-0.754,-0.074,3.15247,-0.557,Down,1178,1
2005,-0.557,0.829,0.046,-0.328,-0.754,2.07654,-0.786,Down,1179,1
2005,-0.786,-0.557,0.829,0.046,-0.328,2.31925,-0.912,Down,1180,1
2005,-0.912,-0.786,-0.557,0.829,0.046,2.54815,0.365,Up,1181,1
2005,0.365,-0.912,-0.786,-0.557,0.829,2.42472,0.055,Up,1182,1
2005,0.055,0.365,-0.912,-0.786,-0.557,1.97302,0.028,Up,1183,1
2005,0.028,0.055,0.365,-0.912,-0.786,2.02222,0.002,Up,1184,1
2005,0.002,0.028,0.055,0.365,-0.912,1.97627,0.101,Up,1185,1
2005,0.101,0.002,0.028,0.055,0.365,2.10698,0.887,Up,1186,1
2005,0.887,0.101,0.002,0.028,0.055,2.17612,0.092,Up,1187,1
2005,0.092,0.887,0.101,0.002,0.028,2.09752,-0.172,Down,1188,1
2005,-0.172,0.092,0.887,0.101,0.002,2.09749,-0.997,Down,1189,1
2005,-0.997,-0.172,0.092,0.887,0.101,2.34142,-1.489,Down,1190,1
2005,-1.489,-0.997,-0.172,0.092,0.887,2.54678,-0.41,Down,1191,1
2005,-0.41,-1.489,-0.997,-0.172,0.092,2.79203,0.37,Up,1192,1
2005,0.37,-0.41,-1.489,-0.997,-0.172,2.12608,-0.717,Down,1193,1
2005,-0.717,0.37,-0.41,-1.489,-0.997,2.19599,-0.207,Down,1194,1
2005,-0.207,-0.717,0.37,-0.41,-1.489,2.29904,-0.607,Down,1195,1
2005,-0.607,-0.207,-0.717,0.37,-0.41,2.49128,-0.071,Down,1196,1
2005,-0.071,-0.607,-0.207,-0.717,0.37,2.35115,0.827,Up,1197,1
2005,0.827,-0.071,-0.607,-0.207,-0.717,2.18894,0.297,Up,1198,1
2005,0.297,0.827,-0.071,-0.607,-0.207,2.05457,-1.005,Down,1199,1
2005,-1.005,0.297,0.827,-0.071,-0.607,2.19701,1.496,Up,1200,1
2005,1.496,-1.005,0.297,0.827,-0.071,2.70359,-1.502,Down,1201,1
2005,-1.502,1.496,-1.005,0.297,0.827,2.61725,0.152,Up,1202,1
2005,0.152,-1.502,1.496,-1.005,0.297,2.47092,1.678,Up,1203,1
2005,1.678,0.152,-1.502,1.496,-1.005,2.19779,-0.237,Down,1204,1
2005,-0.237,1.678,0.152,-1.502,1.496,2.31247,-0.431,Down,1205,1
2005,-0.431,-0.237,1.678,0.152,-1.502,2.46775,-1.048,Down,1206,1
2005,-1.048,-0.431,-0.237,1.678,0.152,2.39537,1.655,Up,1207,1
2005,1.655,-1.048,-0.431,-0.237,1.678,2.3794,0.718,Up,1208,1
2005,0.718,1.655,-1.048,-0.431,-0.237,2.56747,-0.352,Down,1209,1
2005,-0.352,0.718,1.655,-1.048,-0.431,2.45785,0.998,Up,1210,1
2005,0.998,-0.352,0.718,1.655,-1.048,2.64809,0.426,Up,1211,1
2005,0.426,0.998,-0.352,0.718,1.655,2.71663,0.016,Up,1212,1
2005,0.016,0.426,0.998,-0.352,0.718,2.05051,0.219,Up,1213,1
2005,0.219,0.016,0.426,0.998,-0.352,1.98758,-0.345,Down,1214,1
2005,-0.345,0.219,0.016,0.426,0.998,1.96505,0.169,Up,1215,1
2005,0.169,-0.345,0.219,0.016,0.426,2.21446,0.845,Up,1216,1
2005,0.845,0.169,-0.345,0.219,0.016,2.37846,0.305,Up,1217,1
2005,0.305,0.845,0.169,-0.345,0.219,1.77314,-0.078,Down,1218,1
2005,-0.078,0.305,0.845,0.169,-0.345,1.89978,-0.385,Down,1219,1
2005,-0.385,-0.078,0.305,0.845,0.169,2.35937,0.179,Up,1220,1
2005,0.179,-0.385,-0.078,0.305,0.845,2.12158,0.941,Up,1221,1
2005,0.941,0.179,-0.385,-0.078,0.305,2.29804,0.44,Up,1222,1
2005,0.44,0.941,0.179,-0.385,-0.078,2.45329,0.527,Up,1223,1
2005,0.527,0.44,0.941,0.179,-0.385,2.11735,0.508,Up,1224,1
2005,0.508,0.527,0.44,0.941,0.179,2.29142,0.347,Up,1225,1
2005,0.347,0.508,0.527,0.44,0.941,1.9854,0.209,Up,1226,1
2005,0.209,0.347,0.508,0.527,0.44,0.72494,-0.851,Down,1227,1
2005,-0.851,0.209,0.347,0.508,0.527,2.0169,0.002,Up,1228,1
2005,0.002,-0.851,0.209,0.347,0.508,2.26834,-0.636,Down,1229,1
2005,-0.636,0.002,-0.851,0.209,0.347,2.37469,1.216,Up,1230,1
2005,1.216,-0.636,0.002,-0.851,0.209,2.61483,0.032,Up,1231,1
2005,0.032,1.216,-0.636,0.002,-0.851,2.12558,-0.236,Down,1232,1
2005,-0.236,0.032,1.216,-0.636,0.002,2.32584,0.128,Up,1233,1
2005,0.128,-0.236,0.032,1.216,-0.636,2.11074,-0.501,Down,1234,1
2005,-0.501,0.128,-0.236,0.032,1.216,2.09383,-0.122,Down,1235,1
2005,-0.122,-0.501,0.128,-0.236,0.032,2.1783,0.281,Up,1236,1
2005,0.281,-0.122,-0.501,0.128,-0.236,1.89629,0.084,Up,1237,1
2005,0.084,0.281,-0.122,-0.501,0.128,1.87655,0.555,Up,1238,1
2005,0.555,0.084,0.281,-0.122,-0.501,2.39002,0.419,Up,1239,1
2005,0.419,0.555,0.084,0.281,-0.122,2.14552,-0.141,Down,1240,1
2005,-0.141,0.419,0.555,0.084,0.281,2.18059,-0.285,Down,1241,1
2005,-0.285,-0.141,0.419,0.555,0.084,2.58419,-0.584,Down,1242,1
2005,-0.584,-0.285,-0.141,0.419,0.555,2.20881,-0.024,Down,1243,1
2005,-0.024,-0.584,-0.285,-0.141,0.419,1.99669,0.252,Up,1244,1
2005,0.252,-0.024,-0.584,-0.285,-0.141,2.06517,0.422,Up,1245,1
2005,0.422,0.252,-0.024,-0.584,-0.285,1.8885,0.043,Up,1246,1
2005,0.043,0.422,0.252,-0.024,-0.584,1.28581,-0.955,Down,1247,1
2005,-0.955,0.043,0.422,0.252,-0.024,1.54047,0.13,Up,1248,1
2005,0.13,-0.955,0.043,0.422,0.252,1.42236,-0.298,Down,1249,1
2005,-0.298,0.13,-0.955,0.043,0.422,1.38254,-0.489,Down,1250,1
