Year,Lag1,Lag2,Lag3,Lag4,Lag5,Volume,Today,Direction,ID,Shard
2002,-0.074,0.246,0.535,0.585,-1.465,1.0509,-0.853,Down,304,4
2002,-0.853,-0.074,0.246,0.535,0.585,1.1767,-0.999,Down,305,4
2002,-0.999,-0.853,-0.074,0.246,0.535,1.2197,0.084,Up,306,4
2002,0.084,-0.999,-0.853,-0.074,0.246,1.2838,-0.321,Down,307,4
2002,-0.321,0.084,-0.999,-0.853,-0.074,1.1102,0.228,Up,308,4
2002,0.228,-0.321,0.084,-0.999,-0.853,1.0953,-0.666,Down,309,4
2002,-0.666,0.228,-0.321,0.084,-0.999,1.2354,1.133,Up,310,4
2002,1.133,-0.666,0.228,-0.321,0.084,1.4479,-2.369,Down,311,4
2002,-2.369,1.133,-0.666,0.228,-0.321,1.5056,0.663,Up,312,4
2002,0.663,-2.369,1.133,-0.666,0.228,1.2821,-0.761,Down,313,4
2002,-0.761,0.663,-2.369,1.133,-0.666,1.1204,2.342,Up,314,4
2002,2.342,-0.761,0.663,-2.369,1.133,1.3413,-0.204,Down,315,4
2002,-0.204,2.342,-0.761,0.663,-2.369,1.3769,-0.142,Down,316,4
2002,-0.142,-0.204,2.342,-0.761,0.663,1.3593,0.062,Up,317,4
2002,0.062,-0.142,-0.204,2.342,-0.761,1.185,-1.541,Down,318,4
2002,-1.541,0.062,-0.142,-0.204,2.342,1.1818,-0.62,Down,319,4
2002,-0.62,-1.541,0.062,-0.142,-0.204,1.3885,-0.71,Down,320,4
2002,-0.71,-0.62,-1.541,0.062,-0.142,1.3732,-0.152,Down,321,4
2002,-0.152,-0.71,-0.62,-1.541,0.062,1.5174,-1.389,Down,322,4
2002,-1.389,-0.152,-0.71,-0.62,-1.541,1.3742,-1.01,Down,323,4
2002,-1.01,-1.389,-0.152,-0.71,-0.62,1.3147,1.077,Up,324,4
2002,1.077,-1.01,-1.389,-0.152,-0.71,1.6286,0.886,Up,325,4
2002,0.886,1.077,-1.01,-1.389,-0.152,1.4514,-0.175,Down,326,4
2002,-0.175,0.886,1.077,-1.01,-1.389,1.364,-1.026,Down,327,4
2002,-1.026,-0.175,0.886,1.077,-1.01,1.2845,-1.934,Down,328,4
2002,-1.934,-1.026,-0.175,0.886,1.077,1.1226,-0.302,Down,329,4
2002,-0.302,-1.934,-1.026,-0.175,0.886,1.3547,3.75,Up,330,4
2002,3.75,-0.302,-1.934,-1.026,-0.175,1.502,-1.455,Down,331,4
2002,-1.455,3.75,-0.302,-1.934,-1.026,1.153,-1.679,Down,332,4
2002,-1.679,-1.455,3.75,-0.302,-1.934,1.1719,1.855,Up,333,4
2002,1.855,-1.679,-1.455,3.75,-0.302,1.0886,2.114,Up,334,4
2002,2.114,1.855,-1.679,-1.455,3.75,1.4145,-0.566,Down,335,4
2002,-0.566,2.114,1.855,-1.679,-1.455,1.4202,0.656,Up,336,4
2002,0.656,-0.566,2.114,1.855,-1.679,1.2566,0.761,Up,337,4
2002,0.761,0.656,-0.566,2.114,1.855,1.2744,-1.329,Down,338,4
2002,-1.329,0.761,0.656,-0.566,2.114,0.9898,-1.099,Down,339,4
2002,-1.099,-1.329,0.761,0.656,-0.566,1.2005,0.569,Up,340,4
2002,0.569,-1.099,-1.329,0.761,0.656,1.1363,1.018,Up,341,4
2002,1.018,0.569,-1.099,-1.329,0.761,1.1929,-1.209,Down,342,4
2002,-1.209,1.018,0.569,-1.099,-1.329,0.8854,-0.855,Down,343,4
2002,-0.855,-1.209,1.018,0.569,-1.099,0.9965,-0.641,Down,344,4
2002,-0.641,-0.855,-1.209,1.018,0.569,1.0818,-0.281,Down,345,4
2002,-0.281,-0.641,-0.855,-1.209,1.018,1.2866,0.233,Up,346,4
2002,0.233,-0.281,-0.641,-0.855,-1.209,1.2773,-2.48,Down,347,4
2002,-2.48,0.233,-0.281,-0.641,-0.855,1.3243,0.001,Up,348,4
2002,0.001,-2.48,0.233,-0.281,-0.641,1.4666,0.885,Up,349,4
2002,0.885,0.001,-2.48,0.233,-0.281,1.3001,-1.976,Down,350,4
2002,-1.976,0.885,0.001,-2.48,0.233,1.6015,-0.157,Down,351,4
2002,-0.157,-1.976,0.885,0.001,-2.48,1.3413,0.312,Up,352,4
2002,0.312,-0.157,-1.976,0.885,0.001,1.2262,-1.663,Down,353,4
2002,-1.663,0.312,-0.157,-1.976,0.885,1.2124,0.657,Up,354,4
2002,0.657,-1.663,0.312,-0.157,-1.976,1.79572,-1.049,Down,355,4
2002,-1.049,0.657,-1.663,0.312,-0.157,1.4055,-0.227,Down,356,4
2002,-0.227,-1.049,0.657,-1.663,0.312,1.549,2.869,Up,357,4
2002,2.869,-0.227,-1.049,0.657,-1.663,1.2366,0.094,Up,358,4
2002,0.094,2.869,-0.227,-1.049,0.657,1.1931,-1.654,Down,359,4
2002,-1.654,0.094,2.869,-0.227,-1.049,1.3361,-1.343,Down,360,4
2002,-1.343,-1.654,0.094,2.869,-0.227,1.3897,-1.704,Down,361,4
2002,-1.704,-1.343,-1.654,0.094,2.869,1.4972,0.362,Up,362,4
2002,0.362,-1.704,-1.343,-1.654,0.094,1.5526,-1.67,Down,363,4
2002,-1.67,0.362,-1.704,-1.343,-1.654,1.5137,-0.267,Down,364,4
2002,-0.267,-1.67,0.362,-1.704,-1.343,2.01429,1.758,Up,365,4
2002,1.758,-0.267,-1.67,0.362,-1.704,1.9086,-0.083,Down,366,4
2002,-0.083,1.758,-0.267,-1.67,0.362,2.117,-2.139,Down,367,4
2002,-2.139,-0.083,1.758,-0.267,-1.67,1.4255,-2.123,Down,368,4
2002,-2.123,-2.139,-0.083,1.758,-0.267,1.823,0.622,Up,369,4
2002,0.622,-2.123,-2.139,-0.083,1.758,1.5278,3.673,Up,370,4
2002,3.673,0.622,-2.123,-2.139,-0.083,0.6994,-1.218,Down,371,4
2002,-1.218,3.673,0.622,-2.123,-2.139,1.1844,-2.472,Down,372,4
2002,-2.472,-1.218,3.673,0.622,-2.123,1.3489,-3.396,Down,373,4
2002,-3.396,-2.472,-1.218,3.673,0.622,1.8169,0.75,Up,374,4
2002,0.75,-3.396,-2.472,-1.218,3.673,2.08048,-0.645,Down,375,4
2002,-0.645,0.75,-3.396,-2.472,-1.218,1.6074,-0.376,Down,376,4
2002,-0.376,-0.645,0.75,-3.396,-2.472,2.5748,-1.851,Down,377,4
2002,-1.851,-0.376,-0.645,0.75,-3.396,1.8437,0.566,Up,378,4
2002,0.566,-1.851,-0.376,-0.645,0.75,2.5665,-2.702,Down,379,4
2002,-2.702,0.566,-1.851,-0.376,-0.645,1.7363,-3.835,Down,380,4
2002,-3.835,-2.702,0.566,-1.851,-0.376,2.6541,-3.291,Down,381,4
2002,-3.291,-3.835,-2.702,0.566,-1.851,2.24806,-2.702,Down,382,4
2002,-2.702,-3.291,-3.835,-2.702,0.566,2.44102,5.733,Up,383,4
2002,5.733,-2.702,-3.291,-3.835,-2.702,2.77556,-0.563,Down,384,4
2002,-0.563,5.733,-2.702,-3.291,-3.835,2.4247,1.688,Up,385,4
2002,1.688,-0.563,5.733,-2.702,-3.291,1.7961,5.408,Up,386,4
2002,5.408,1.688,-0.563,5.733,-2.702,1.77865,0.425,Up,387,4
2002,0.425,5.408,1.688,-0.563,5.733,1.82609,0.979,Up,388,4
2002,0.979,0.425,5.408,1.688,-0.563,2.04936,-2.957,Down,389,4
2002,-2.957,0.979,0.425,5.408,1.688,1.6722,-2.308,Down,390,4
2002,-2.308,-2.957,0.979,0.425,5.408,1.5381,-3.43,Down,391,4
2002,-3.43,-2.308,-2.957,0.979,0.425,1.4255,2.992,Up,392,4
2002,2.992,-3.43,-2.308,-2.957,0.979,1.5141,2.001,Up,393,4
2002,2.001,2.992,-3.43,-2.308,-2.957,1.4904,3.272,Up,394,4
2002,3.272,2.001,2.992,-3.43,-2.308,1.6467,0.351,Up,395,4
2002,0.351,3.272,2.001,2.992,-3.43,1.2949,-0.533,Down,396,4
2002,-0.533,0.351,3.272,2.001,2.992,1.0365,-2.168,Down,397,4
2002,-2.168,-0.533,0.351,3.272,2.001,1.2977,4.005,Up,398,4
2002,4.005,-2.168,-0.533,0.351,3.272,1.5338,1.156,Up,399,4
2002,1.156,4.005,-2.168,-0.533,0.351,1.5051,-0.159,Down,400,4
2002,-0.159,1.156,4.005,-2.168,-0.533,1.2653,2.361,Up,401,4
2002,2.361,-0.159,1.156,4.005,-2.168,1.2998,-1.396,Down,402,4
2002,-1.396,2.361,-0.159,1.156,4.005,1.3085,1.273,Up,403,4
2002,1.273,-1.396,2.361,-0.159,1.156,1.3531,1.405,Up,404,4
2002,1.405,1.273,-1.396,2.361,-0.159,1.373,-2.269,Down,405,4
2002,-2.269,1.405,1.273,-1.396,2.361,1.0715,0.754,Up,406,4
2002,0.754,-2.269,1.405,1.273,-1.396,1.0169,-1.385,Down,407,4
2002,-1.385,0.754,-2.269,1.405,1.273,1.3077,-1.813,Down,408,4
2002,-1.813,-1.385,0.754,-2.269,1.405,1.1466,-0.008,Down,409,4
2002,-0.008,-1.813,-1.385,0.754,-2.269,1.2711,-0.188,Down,410,4
2002,-0.188,-0.008,-1.813,-1.385,0.754,0.9299,-4.154,Down,411,4
2002,-4.154,-0.188,-0.008,-1.813,-1.385,1.2898,1.752,Up,412,4
2002,1.752,-4.154,-0.188,-0.008,-1.813,1.3721,-1.595,Down,413,4
2002,-1.595,1.752,-4.154,-0.188,-0.008,1.4013,1.68,Up,414,4
2002,1.68,-1.595,1.752,-4.154,-0.188,1.1845,1.011,Up,415,4
2002,1.011,1.68,-1.595,1.752,-4.154,1.1306,0.733,Up,416,4
2002,0.733,1.011,1.68,-1.595,1.752,1.1864,-0.014,Down,417,4
2002,-0.014,0.733,1.011,1.68,-1.595,0.8466,-2.478,Down,418,4
2002,-2.478,-0.014,0.733,1.011,1.68,1.1916,0.327,Up,419,4
2002,0.327,-2.478,-0.014,0.733,1.011,1.271,0.145,Up,420,4
2002,0.145,0.327,-2.478,-0.014,0.733,1.0014,-1.973,Down,421,4
2002,-1.973,0.145,0.327,-2.478,-0.014,1.4486,-0.465,Down,422,4
2002,-0.465,-1.973,0.145,0.327,-2.478,1.501,-3.006,Down,423,4
2002,-3.006,-0.465,-1.973,0.145,0.327,1.524,0.245,Up,424,4
2002,0.245,-3.006,-0.465,-1.973,0.145,1.7928,-1.383,Down,425,4
2002,-1.383,0.245,-3.006,-0.465,-1.973,1.3811,-1.728,Down,426,4
2002,-1.728,-1.383,0.245,-3.006,-0.465,1.67024,2.486,Up,427,4
2002,2.486,-1.728,-1.383,0.245,-3.006,1.6515,1.821,Up,428,4
2002,1.821,2.486,-1.728,-1.383,0.245,1.65,-3.226,Down,429,4
2002,-3.226,1.821,2.486,-1.728,-1.383,1.5073,-1.461,Down,430,4
2002,-1.461,-3.226,1.821,2.486,-1.728,1.72187,4.002,Up,431,4
2002,4.002,-1.461,-3.226,1.821,2.486,1.7809,-2.359,Down,432,4
2002,-2.359,4.002,-1.461,-3.226,1.821,1.6689,-1.082,Down,433,4
2002,-1.082,-2.359,4.002,-1.461,-3.226,1.6745,-2.243,Down,434,4
2002,-2.243,-1.082,-2.359,4.002,-1.461,1.83593,-1.911,Down,435,4
2002,-1.911,-2.243,-1.082,-2.359,4.002,1.5765,1.69,Up,436,4
2002,1.69,-1.911,-2.243,-1.082,-2.359,1.93843,-2.729,Down,437,4
2002,-2.729,1.69,-1.911,-2.243,-1.082,1.88503,3.497,Up,438,4
2002,3.497,-2.729,1.69,-1.911,-2.243,2.09023,3.906,Up,439,4
2002,3.906,3.497,-2.729,1.69,-1.911,1.85413,0.733,Up,440,4
2002,0.733,3.906,3.497,-2.729,1.69,1.2003,4.734,Up,441,4
2002,4.734,0.733,3.906,3.497,-2.729,1.956,-2.411,Down,442,4
2002,-2.411,4.734,0.733,3.906,3.497,1.585,2.23,Up,443,4
2002,2.23,-2.411,4.734,0.733,3.906,1.78039,0.59,Up,444,4
2002,0.59,2.23,-2.411,4.734,0.733,1.4231,1.733,Up,445,4
2002,1.733,0.59,2.23,-2.411,4.734,1.447,-1.063,Down,446,4
2002,-1.063,1.733,0.59,2.23,-2.411,1.5492,0.672,Up,447,4
2002,0.672,-1.063,1.733,0.59,2.23,1.5939,-1.522,Down,448,4
2002,-1.522,0.672,-1.063,1.733,0.59,1.70057,1.717,Up,449,4
2002,1.717,-1.522,0.672,-1.063,1.733,1.3404,-0.827,Down,450,4
2002,-0.827,1.717,-1.522,0.672,-1.063,1.3826,-0.908,Down,451,4
2002,-0.908,-0.827,1.717,-1.522,0.672,1.5297,0.97,Up,452,4
2002,0.97,-0.908,-0.827,1.717,-1.522,1.4223,-0.556,Down,453,4
2002,-0.556,0.97,-0.908,-0.827,1.717,1.6413,1.716,Up,454,4
2002,1.716,-0.556,0.97,-0.908,-0.827,1.4504,0.82,Up,455,4
2002,0.82,1.716,-0.556,0.97,-0.908,1.6459,0.775,Up,456,4
2002,0.775,0.82,1.716,-0.556,0.97,1.3541,0.914,Up,457,4
2002,0.914,0.775,0.82,1.716,-0.556,1.674,-2.285,Down,458,4
2002,-2.285,0.914,0.775,0.82,1.716,1.4669,-0.876,Down,459,4
2002,-0.876,-2.285,0.914,0.775,0.82,1.4465,-2.073,Down,460,4
2002,-2.073,-0.876,-2.285,0.914,0.775,1.113,0.772,Up,461,4
2002,0.772,-2.073,-0.876,-2.285,0.914,1.3771,-0.048,Down,462,4
2002,-0.048,0.772,-2.073,-0.876,-2.285,1.4634,2.463,Up,463,4
2002,2.463,-0.048,0.772,-2.073,-0.876,1.519,0.615,Up,464,4
2002,0.615,2.463,-0.048,0.772,-2.073,1.4001,-1.041,Down,465,4
2002,-1.041,0.615,2.463,-0.048,0.772,1.2826,-0.402,Down,466,4
2002,-0.402,-1.041,0.615,2.463,-0.048,1.3374,1.941,Up,467,4
2002,1.941,-0.402,-1.041,0.615,2.463,1.5173,2.145,Up,468,4
2002,2.145,1.941,-0.402,-1.041,0.615,2.4151,-0.344,Down,469,4
2002,-0.344,2.145,1.941,-0.402,-1.041,1.6268,0.249,Up,470,4
2002,0.249,-0.344,2.145,1.941,-0.402,1.574,-2.097,Down,471,4
2002,-2.097,0.249,-0.344,2.145,1.941,1.5436,2.799,Up,472,4
2002,2.799,-2.097,0.249,-0.344,2.145,1.3503,-0.273,Down,473,4
2002,-0.273,2.799,-2.097,0.249,-0.344,0.64346,-0.19,Down,474,4
2002,-0.19,-0.273,2.799,-2.097,0.249,1.612,-1.475,Down,475,4
2002,-1.475,-0.19,-0.273,2.799,-2.097,1.4884,-0.344,Down,476,4
2002,-0.344,-1.475,-0.19,-0.273,2.799,1.5889,-1.202,Down,477,4
2002,-1.202,-0.344,-1.475,-0.19,-0.273,1.2502,0.627,Up,478,4
2002,0.627,-1.202,-0.344,-1.475,-0.19,1.2411,-2.218,Down,479,4
2002,-2.218,0.627,-1.202,-0.344,-1.475,1.3208,1.396,Up,480,4
2002,1.396,-2.218,0.627,-1.202,-0.344,1.2866,0.056,Up,481,4
2002,0.056,1.396,-2.218,0.627,-1.202,1.2851,-0.373,Down,482,4
2002,-0.373,0.056,1.396,-2.218,0.627,1.2553,-1.342,Down,483,4
2002,-1.342,-0.373,0.056,1.396,-2.218,1.3308,2.352,Up,484,4
2002,2.352,-1.342,-0.373,0.056,1.396,1.2716,-0.814,Down,485,4
2002,-0.814,2.352,-1.342,-0.373,0.056,1.2518,-1.315,Down,486,4
2002,-1.315,-0.814,2.352,-1.342,-0.373,1.4462,-0.771,Down,487,4
2002,-0.771,-1.315,-0.814,2.352,-1.342,1.3859,1.302,Up,488,4
2002,1.302,-0.771,-1.315,-0.814,2.352,1.78273,0.181,Up,489,4
2002,0.181,1.302,-0.771,-1.315,-0.814,1.1121,-0.547,Down,490,4
2002,-0.547,0.181,1.302,-0.771,-1.315,0.45831,-0.315,Down,491,4
2002,-0.315,-0.547,0.181,1.302,-0.771,0.7211,-1.603,Down,492,4
2002,-1.603,-0.315,-0.547,0.181,1.302,0.7584,0.456,Up,493,4
2002,0.456,-1.603,-0.315,-0.547,0.181,1.0578,0.049,Up,494,4
2003,0.049,0.456,-1.603,-0.315,-0.547,1.0885,3.32,Up,495,4
